Company,TypeName,Ram,Weight,Touchscreen,IPS,PPI,Processor,HDD,SSD,Hybrid,Flash_Storage,Gpu Name,OS,Price
Microsoft,Ultrabook,4,1.252,1,0,200.84255993695703,Other Intel Processor,0,128,0,0,Intel,Windows,184955.6592
MSI,Gaming,8,2.3,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,218617.9632
Lenovo,2 in 1 Convertible,8,2.0,1,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,242929.6272
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,274721.8032
Acer,2 in 1 Convertible,4,1.25,1,1,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Others/No OS/Linux,72747.97919999999
Acer,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,128851.81919999998
Lenovo,Notebook,8,2.6,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,168124.5072
Dell,Notebook,16,2.32,0,0,141.21199808219862,Intel Core i7,2048,0,0,0,AMD,Windows,185140.801872
HP,Gaming,12,3.35,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,373838.5872
HP,2 in 1 Convertible,4,1.28,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,317921.76
Dell,2 in 1 Convertible,16,2.0,1,0,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,240311.448
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,74618.1072
Asus,Gaming,16,2.73,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,383357.53872
HP,Notebook,4,1.96,0,0,100.45466986113652,Intel Core i5,500,0,0,0,Intel,Others/No OS/Linux,93319.3872
Lenovo,Gaming,16,2.6,1,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,192436.1712
Lenovo,Notebook,4,2.32,0,0,141.21199808219862,Intel Core i7,0,0,1024,0,Intel,Windows,154285.56
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,89579.13119999999
Asus,Notebook,16,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,327085.3872
Dell,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,AMD,Windows,83968.7472
Asus,Gaming,12,2.2,0,0,127.33567457123112,Intel Core i5,1024,128,0,0,Nvidia,Windows,256188.83472
Dell,2 in 1 Convertible,4,2.08,1,1,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows,148860.31867199996
Lenovo,Notebook,8,1.87,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,160643.99519999998
Lenovo,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,500,0,0,0,Intel,Windows,91617.57072
Lenovo,Notebook,4,2.02,0,0,111.93520355955212,Intel Core i5,500,0,0,0,Intel,Windows,185142.672
Lenovo,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,AMD,Windows,152041.40639999998
Lenovo,2 in 1 Convertible,16,1.38,1,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,327085.3872
Dell,Ultrabook,16,1.2,1,0,276.053530085501,Intel Core i7,0,1024,0,0,Intel,Windows,421526.8512
HP,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i3,500,0,0,0,Intel,Others/No OS/Linux,65267.4672
HP,Netbook,2,1.17,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows,39085.6752
Dell,Ultrabook,16,1.18,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,347656.7952
Dell,Gaming,16,2.62,0,0,282.42399616439724,Intel Core i7,0,512,0,0,Nvidia,Windows,313994.4912
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,168124.5072
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,364674.96
Lenovo,Notebook,16,2.4,0,1,254.67134914246225,Intel Core i7,0,512,0,0,Nvidia,Windows,555053.9904
Acer,Notebook,4,1.4,0,0,135.0942111925629,Other Intel Processor,0,0,0,128,Intel,Windows,90701.208
Asus,Ultrabook,16,0.91,0,0,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,364674.96
Dell,Ultrabook,8,1.29,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,276217.9056
Lenovo,Notebook,4,2.2,0,0,100.45466986113652,AMD Processor,500,0,0,0,AMD,Windows,55916.82719999999
Asus,Gaming,8,3.0,0,0,127.33567457123112,Intel Core i7,1024,128,0,0,Nvidia,Windows,218430.9504
HP,Notebook,8,1.88,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,295293.2112
Asus,Gaming,16,2.9,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,364487.9472
Dell,Ultrabook,8,1.21,1,1,331.2642361026012,Intel Core i5,0,128,0,0,Intel,Windows,299033.4672
Lenovo,Notebook,8,2.32,0,0,141.21199808219862,Intel Core i7,0,0,1024,0,AMD,Windows,167376.45599999998
Lenovo,2 in 1 Convertible,16,1.3,1,1,276.053530085501,Intel Core i7,0,1024,0,0,Intel,Windows,336436.0272
Apple,Ultrabook,16,1.83,0,1,220.53462386625827,Intel Core i7,0,256,0,0,AMD,Mac,456305.621616
Lenovo,Ultrabook,8,1.13,0,1,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,467344.9872
Lenovo,Notebook,8,1.4,0,1,165.6321180513006,Intel Core i3,0,256,0,0,Intel,Windows,177475.1472
Lenovo,Notebook,8,2.1,0,1,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,229943.458368
HP,Notebook,8,1.86,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Others/No OS/Linux,107532.36
Lenovo,Notebook,6,2.8,0,0,106.11306214269258,Intel Core i5,1024,0,0,0,Nvidia,Windows,121371.3072
Asus,Gaming,64,3.58,0,1,127.33567457123112,Intel Core i7,0,1024,0,0,Nvidia,Windows,743375.88
Acer,Notebook,4,2.4,0,0,100.45466986113652,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux,54046.6992
HP,Notebook,8,1.86,0,0,141.21199808219862,Intel Core i3,0,256,0,0,Intel,Windows,100799.8992
MSI,Gaming,16,2.94,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,340176.2832
HP,Notebook,8,2.5,0,0,127.33567457123112,Intel Core i5,1024,128,0,0,Nvidia,Windows,182711.5056
HP,Ultrabook,8,1.43,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,270981.5472
Dell,Notebook,16,2.3,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,220912.610256
Lenovo,Notebook,8,1.32,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,308571.12
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,500,0,0,0,Intel,Windows,187012.8
Lenovo,Notebook,8,1.44,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,177475.1472
Asus,Gaming,16,3.0,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,281267.25119999994
HP,Workstation,8,3.0,0,1,127.33567457123112,Intel Core i7,1024,0,0,0,AMD,Windows,542150.1072
HP,Ultrabook,8,1.43,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,280519.2
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,168311.52
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,0,128,0,0,Intel,Others/No OS/Linux,87521.9904
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,276051.464208
HP,Notebook,6,2.04,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,AMD,Windows,100799.8992
Dell,Notebook,8,2.14,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,100977.56136
Lenovo,Notebook,8,1.9,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,200477.7216
HP,Ultrabook,8,1.39,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,214877.7072
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Windows,83968.7472
Lenovo,Ultrabook,8,1.13,0,1,157.3505121487356,Intel Core i5,0,0,0,256,Intel,Windows,350649.0
Dell,Notebook,8,2.09,0,0,141.21199808219862,Intel Core i5,500,0,0,0,Intel,Windows,195697.674432
HP,2 in 1 Convertible,8,1.4,1,0,135.0942111925629,Other Intel Processor,0,0,0,64,Intel,Others/No OS/Linux,92571.336
HP,Notebook,6,2.19,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,AMD,Windows,142877.7792
Lenovo,Notebook,2,1.5,0,0,111.93520355955212,Other Intel Processor,0,0,0,64,Intel,Windows,42825.9312
Acer,Gaming,16,4.2,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,486046.2672
HP,Notebook,4,2.04,1,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,97521.564816
Dell,Netbook,4,1.26,0,0,135.0942111925629,Other Intel Processor,0,0,0,16,Intel,Others/No OS/Linux,55168.776
Acer,2 in 1 Convertible,8,1.6,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,128851.81919999998
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,93319.3872
HP,Notebook,8,1.48,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,237132.2304
Asus,Notebook,4,2.0,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,81350.568
Acer,Notebook,8,2.4,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,158212.8288
Asus,Gaming,16,3.0,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,297537.3648
Lenovo,Netbook,4,1.25,0,0,135.0942111925629,Other Intel Processor,0,16,0,0,Intel,Others/No OS/Linux,49558.392
Asus,Notebook,8,1.7,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,209080.3104
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,173734.8912
HP,2 in 1 Convertible,8,1.28,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,478565.7552
Dell,Ultrabook,4,1.5,0,0,125.36742798669836,Intel Core i3,0,128,0,0,Intel,Windows,218238.327216
Lenovo,Notebook,8,1.7,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,275656.8672
Dell,Notebook,4,1.76,0,0,111.93520355955212,Intel Core i5,500,0,0,0,Intel,Windows,141194.664
Dell,Notebook,8,2.8,0,1,127.33567457123112,Intel Core i5,1024,128,0,0,AMD,Windows,183085.5312
HP,Gaming,8,2.2,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,205527.0672
Acer,Notebook,8,3.0,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,177849.17279999997
Lenovo,Notebook,8,2.02,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,250597.152
Acer,Notebook,8,2.5,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Others/No OS/Linux,164384.2512
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Other Intel Processor,500,0,0,0,Intel,Windows,64332.40319999999
Dell,Notebook,8,1.95,0,0,100.45466986113652,Intel Core i5,0,128,0,0,Intel,Windows,151480.368
Lenovo,Gaming,8,3.2,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,242929.6272
HP,Netbook,8,0.97,0,0,176.23257360658386,Other Intel Processor,0,512,0,0,Intel,Windows,356820.4224
Lenovo,Notebook,8,1.95,0,1,141.21199808219862,Intel Core i5,0,512,0,0,Intel,Windows,367104.256272
Lenovo,Notebook,4,1.44,0,0,111.93520355955212,Other Intel Processor,0,0,0,64,Intel,Windows,46566.18719999999
Asus,Gaming,16,4.3,0,1,127.33567457123112,Intel Core i7,1024,512,0,0,Nvidia,Windows,402077.52
Lenovo,2 in 1 Convertible,16,1.3,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,280332.1872
Lenovo,Notebook,12,2.2,0,0,141.21199808219862,AMD Processor,2048,0,0,0,AMD,Windows,168124.5072
Dell,2 in 1 Convertible,4,1.39,1,0,135.0942111925629,Other Intel Processor,0,128,0,0,Intel,Windows,112768.7184
Lenovo,Notebook,4,1.7,0,0,111.93520355955212,Intel Core i5,0,0,508,0,Intel,Windows,187386.8256
Dell,Workstation,8,1.78,1,0,282.42399616439724,Intel Core i7,0,256,0,0,Nvidia,Windows,507178.7135999999
Acer,Notebook,8,2.23,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,87709.00319999999
Dell,Notebook,8,2.02,0,0,141.21199808219862,Intel Core i7,2048,256,0,0,AMD,Windows,213643.42272
Asus,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,218617.9632
HP,Notebook,8,2.6,0,0,107.98564559226952,AMD Processor,1024,0,0,0,AMD,Windows,97414.96752
Acer,Notebook,8,2.1,0,0,111.93520355955212,Intel Core i3,1024,0,0,0,Intel,Windows,72747.97919999999
Asus,Notebook,8,1.99,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,169549.544736
Lenovo,2 in 1 Convertible,4,1.8,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows,119314.1664
MSI,Gaming,16,2.43,0,1,254.67134914246225,Intel Core i7,2048,512,0,0,Nvidia,Windows,495396.9072
Lenovo,Notebook,8,1.9,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,175418.00639999998
HP,Notebook,8,1.63,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,202721.8752
Acer,Notebook,4,2.2,0,0,100.45466986113652,Intel Core i3,500,0,0,0,Nvidia,Windows,87709.00319999999
Lenovo,Gaming,16,3.2,0,1,141.21199808219862,Intel Core i7,1024,512,0,0,Nvidia,Windows,327085.3872
Lenovo,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,153163.4832
HP,Notebook,4,1.86,0,0,141.21199808219862,Other Intel Processor,0,256,0,0,Intel,Windows,74616.237072
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,225724.4496
Lenovo,Gaming,16,3.2,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,280332.1872
Dell,Ultrabook,8,1.29,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,272664.6624
Asus,Gaming,8,2.45,0,0,141.21199808219862,AMD Processor,1024,0,0,0,AMD,Windows,130721.9472
Toshiba,Notebook,4,1.75,0,0,111.93520355955212,Other Intel Processor,0,128,0,0,Intel,Windows,93319.3872
HP,Notebook,6,2.04,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,Intel,Windows,108280.4112
Lenovo,Notebook,8,2.8,0,0,127.33567457123112,Intel Core i7,2048,0,0,0,Nvidia,Others/No OS/Linux,158773.8672
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i3,0,256,0,0,AMD,Windows,138202.45919999998
Toshiba,Notebook,8,2.2,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,261630.9072
MSI,Gaming,16,3.78,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,289054.464192
Asus,Ultrabook,8,1.7,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,196344.73872
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,214877.7072
Dell,Notebook,4,2.24,0,0,100.45466986113652,Intel Core i5,500,0,0,0,AMD,Windows,143840.89511999997
Lenovo,Notebook,8,2.32,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Others/No OS/Linux,112020.6672
Lenovo,Notebook,8,1.75,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,196176.4272
Dell,Workstation,8,2.0,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,399272.328
HP,Notebook,4,1.49,0,0,165.6321180513006,Intel Core i3,0,128,0,0,Intel,Windows,134462.2032
Dell,Ultrabook,8,1.36,1,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,275320.24416
Dell,Ultrabook,16,1.2,1,0,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,349526.9232
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,68633.69759999998
Lenovo,Notebook,4,2.1,0,0,100.45466986113652,Other Intel Processor,500,0,0,0,Intel,Windows,59470.0704
Asus,Notebook,4,2.0,0,0,100.45466986113652,Other Intel Processor,1024,0,0,0,Intel,Others/No OS/Linux,51426.649872
HP,Notebook,4,1.86,0,0,100.45466986113652,Intel Core i5,500,0,0,0,Intel,Others/No OS/Linux,73664.34191999999
Lenovo,Gaming,16,2.5,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,201786.8112
Lenovo,Gaming,16,4.6,0,1,127.33567457123112,Intel Core i7,0,256,1024,0,Nvidia,Windows,514283.3298719999
Dell,Notebook,16,2.36,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Others/No OS/Linux,168124.5072
Dell,Gaming,16,4.42,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,504747.5472
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Windows,102296.0016
Acer,Gaming,8,2.7,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,235636.128
HP,Notebook,8,1.48,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,241620.5376
Toshiba,Ultrabook,4,1.25,0,0,111.93520355955212,Intel Core i5,0,128,0,0,Intel,Windows,203843.952
Lenovo,Notebook,6,2.8,0,0,106.11306214269258,Intel Core i7,1024,128,0,0,Nvidia,Windows,160643.99519999998
Dell,Ultrabook,8,1.5,0,0,125.36742798669836,Intel Core i5,0,256,0,0,Intel,Windows,264267.78767999995
Acer,Notebook,4,2.23,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,115199.8848
Razer,Gaming,16,1.95,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,486046.2672
HP,Notebook,4,2.31,0,0,111.93520355955212,Intel Core i5,500,0,0,0,Intel,Windows,222358.2192
Lenovo,Ultrabook,16,1.7,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,429942.4272
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,189255.083472
Asus,Notebook,6,2.0,0,0,141.21199808219862,Intel Core i3,0,256,0,0,Nvidia,Windows,107906.3856
Toshiba,Ultrabook,8,1.1,1,0,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,334752.91199999995
HP,Notebook,6,2.71,0,1,127.33567457123112,Intel Core i5,2048,0,0,0,AMD,Windows,130721.9472
Asus,Notebook,4,2.0,0,0,100.45466986113652,Intel Core i5,0,256,0,0,Intel,Windows,109625.033232
HP,Notebook,8,1.63,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,160831.008
Lenovo,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i5,2048,0,0,0,Intel,Windows,116219.10456
Lenovo,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,252280.2672
Lenovo,2 in 1 Convertible,8,1.36,1,1,209.8006828649808,Intel Core i5,0,256,0,0,Intel,Windows,306139.9536
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Others/No OS/Linux,145682.9712
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,132592.0752
Dell,Notebook,16,1.93,0,0,141.21199808219862,Intel Core i5,0,512,0,0,Intel,Windows,266803.681248
Lenovo,2 in 1 Convertible,4,0.69,1,1,224.1738090785728,Other Intel Processor,0,0,0,64,Intel,Others/No OS/Linux,59657.0832
Asus,Gaming,12,3.0,0,0,127.33567457123112,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,177475.1472
Dell,Notebook,8,2.36,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,AMD,Windows,119499.309072
HP,2 in 1 Convertible,8,1.48,1,0,220.84282406840083,Intel Core i7,0,256,0,0,Intel,Windows,336436.0272
HP,Workstation,8,2.31,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,286877.6352
Dell,Notebook,8,2.8,0,0,127.33567457123112,Intel Core i5,1024,128,0,0,AMD,Windows,202908.888
Lenovo,Gaming,16,4.6,0,1,127.33567457123112,Intel Core i7,1024,128,0,0,Nvidia,Windows,428257.441872
Mediacom,Notebook,4,1.4,0,0,157.3505121487356,Other Intel Processor,0,32,0,0,Intel,Windows,46566.18719999999
Dell,Gaming,8,2.56,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,153163.4832
Toshiba,Notebook,8,2.2,0,0,100.45466986113652,Intel Core i5,0,256,0,0,Intel,Windows,209267.3232
HP,Notebook,6,2.65,0,1,127.33567457123112,AMD Processor,2048,0,0,0,AMD,Windows,106410.2832
Samsung,Ultrabook,16,1.23,0,0,146.86047800548656,Intel Core i7,0,256,0,0,Nvidia,Windows,345786.6672
HP,Ultrabook,8,1.26,0,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,224228.3472
Dell,Notebook,16,2.02,0,0,141.21199808219862,Intel Core i7,2048,256,0,0,AMD,Others/No OS/Linux,196176.4272
HP,Notebook,4,1.86,0,0,100.45466986113652,Other Intel Processor,0,128,0,0,Intel,Others/No OS/Linux,55916.82719999999
HP,2 in 1 Convertible,4,1.63,1,1,157.3505121487356,Intel Core i3,0,128,0,0,Nvidia,Windows,130721.9472
Apple,Ultrabook,16,1.83,0,1,220.53462386625827,Intel Core i7,0,512,0,0,AMD,Mac,534482.5824
HP,Notebook,8,1.95,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,223480.296
Asus,Notebook,4,2.0,0,0,100.45466986113652,Other Intel Processor,1024,0,0,0,Intel,Windows,83968.7472
Dell,Gaming,8,2.65,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,223480.296
Dell,Gaming,32,4.42,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,523635.84
Microsoft,Ultrabook,8,1.252,1,0,200.84255993695703,Intel Core i7,0,256,0,0,Intel,Windows,349311.85847999994
Acer,2 in 1 Convertible,8,1.5,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,158399.8416
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,184207.608
Asus,Notebook,4,1.3,0,0,111.93520355955212,Intel Core i3,0,128,0,0,Intel,Windows,95189.5152
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,186825.7872
Lenovo,2 in 1 Convertible,8,1.42,1,0,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,484363.1519999999
Lenovo,Notebook,6,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,108280.4112
Dell,Ultrabook,8,1.9,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Windows,123989.4864
Dell,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,239325.890544
HP,Notebook,8,1.16,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,316051.632
Asus,Gaming,16,2.99,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,327085.3872
Lenovo,2 in 1 Convertible,16,1.36,1,0,209.8006828649808,Intel Core i7,0,512,0,0,Intel,Windows,467344.9872
Toshiba,Notebook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,226846.5264
Apple,Ultrabook,8,1.37,0,1,226.98300468106115,Intel Core i5,0,512,0,0,Intel,Mac,381506.112
Dell,Gaming,16,4.42,0,1,282.42399616439724,Intel Core i7,1024,256,0,0,Nvidia,Windows,536537.853072
Asus,Ultrabook,16,1.5,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,236010.1536
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,83594.72159999999
Dell,2 in 1 Convertible,8,1.62,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,149238.084528
Dell,Notebook,16,2.06,1,0,282.42399616439724,Intel Core i7,0,1024,0,0,Nvidia,Windows,448643.7072
Samsung,Ultrabook,8,0.81,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,280332.1872
Lenovo,Notebook,8,1.65,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,273973.752
Toshiba,Notebook,8,2.0,0,1,141.21199808219862,Intel Core i5,500,0,0,0,Intel,Windows,160831.008
Asus,Gaming,16,2.2,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,270981.5472
HP,Gaming,8,3.35,0,1,127.33567457123112,Intel Core i5,1024,128,0,0,Nvidia,Windows,211137.4512
HP,Notebook,8,1.96,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,112018.797072
Google,Ultrabook,16,1.1,1,0,234.50740003017813,Intel Core i7,0,512,0,0,Intel,Others/No OS/Linux,411241.1472
