Price,Company,TypeName,Inches,Ram,OpSys,Weight,Touchscreen,Ips,HD,cpu_name,gpu_name,Memory_Type
91617.57071999999,Lenovo,Notebook,15.6,4,No OS,1.9,0,0,0,Intel Core i5,Intel HD,HDD
134462.2032,Dell,Notebook,15.6,8,Windows 10,2.2,0,0,1,Intel Core i5,AMD,Hybrid
121371.3072,Dell,2 in 1 Convertible,13.3,4,Windows 10,1.71,1,0,1,Intel Core i3,Intel HD,HDD
110247.78585599999,Dell,Notebook,15.6,8,Linux,2.32,0,0,0,Intel Core i5,AMD,HDD
91449.25919999999,HP,Notebook,15.6,4,Windows 10,2.1,0,0,1,AMD,AMD,HDD
361869.768,Acer,Gaming,17.3,16,Windows 10,4.2,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
121371.3072,Dell,Notebook,15.6,12,Windows 10,2.25,0,0,0,Intel Core i5,Intel HD,HDD
121558.31999999999,HP,Notebook,15.6,6,Windows 10,2.1,0,0,1,AMD,AMD,Hybrid
104540.1552,Acer,Notebook,15.6,4,Windows 10,2.4,0,0,0,Intel Core i5,Intel HD,HDD
179532.288,Lenovo,Notebook,13.3,8,Windows 10,1.44,0,1,1,Intel Core i5,Intel HD,SSD
145682.9712,Lenovo,Notebook,15.6,4,Windows 10,1.85,0,0,1,Intel Core i7,Intel HD,HDD
452383.9632,HP,Workstation,15.6,16,Windows 10,2.6,0,0,1,Intel Core i7,Nvidia Quadro,SSD
123241.43519999998,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.55,1,0,1,Intel Core i5,Intel UHD,HDD
391694.569344,MSI,Gaming,15.6,16,Windows 10,1.8,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
76824.85823999999,Acer,Notebook,15.6,4,Windows 10,2.4,0,0,0,Intel Core i3,Intel HD,HDD
225724.4496,Dell,Notebook,15.6,8,Windows 10,2.0,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
124363.51199999999,Dell,Notebook,15.6,8,Windows 10,2.0,0,0,0,Intel Core i3,Intel HD,SSD
287064.648,Toshiba,Notebook,14.0,8,Windows 10,1.25,1,1,1,Intel Core i5,Intel HD,SSD
186825.7872,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.7,1,0,1,Intel Core i5,Intel HD,SSD
616955.2272,Lenovo,Workstation,15.6,16,Windows 10,2.5,0,1,1,Intel Core i7,Nvidia Quadro,SSD
61714.22399999999,Acer,Notebook,14.0,2,Other,1.68,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
308384.10719999997,Other,Ultrabook,13.3,16,Windows 10,0.81,0,0,1,Intel Core i7,Intel HD,SSD
100799.89919999999,HP,Notebook,15.6,8,Windows 10,1.86,0,0,1,Intel Core i3,Intel HD,SSD
210709.191888,Dell,Notebook,14.0,8,Windows 10,1.6,0,0,0,Intel Core i5,Intel HD,SSD
820799.1792,HP,Workstation,17.3,16,Windows 7,3.0,0,1,1,Other,Nvidia Quadro,SSD
88831.08,Lenovo,Netbook,11.6,4,Windows 10,1.4,1,0,0,Intel Celeron Dual,Intel HD,SSD
355324.32,HP,Notebook,15.6,8,Windows 10,1.84,0,0,1,Intel Core i5,Intel HD,SSD
108280.41119999999,Asus,Notebook,15.6,4,No OS,2.45,0,0,0,Intel Core i5,Nvidia GeForce,HDD
204966.02879999997,Lenovo,Ultrabook,14.0,4,Windows 10,1.7,0,0,1,Intel Core i5,Intel HD,SSD
158942.17872,Asus,Notebook,15.6,4,Windows 10,2.37,0,0,0,Intel Core i7,Intel HD,SSD
224228.3472,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,1,1,1,Intel Core i5,Intel HD,SSD
205527.0672,HP,Notebook,15.6,8,Windows 10,2.2,0,1,1,Intel Core i5,Nvidia GeForce,Hybrid
291926.98079999996,HP,Workstation,15.6,8,Windows 7,2.59,0,0,1,Intel Core i7,Nvidia Quadro,SSD
536537.853072,Dell,Gaming,15.6,16,Windows 10,4.42,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
112020.6672,Acer,Notebook,15.6,4,Windows 10,2.1,0,0,0,Intel Core i5,Intel HD,SSD
195989.4144,Lenovo,Gaming,15.6,8,Windows 10,2.5,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
347656.7952,Dell,Ultrabook,12.5,16,Windows 10,1.18,0,0,1,Intel Core i7,Intel HD,SSD
291552.95519999997,Other,Ultrabook,12.3,8,Other,1.1,1,0,0,Intel Core i5,Intel HD,SSD
211137.4512,Asus,Ultrabook,13.3,8,Windows 10,1.2,0,1,1,Intel Core i5,Intel HD,SSD
158773.8672,Dell,Notebook,13.3,4,Windows 10,1.65,0,0,0,Intel Core i3,Intel HD,HDD
122493.38399999999,Acer,Notebook,13.3,4,Windows 10,1.6,0,0,0,Intel Core i5,Intel HD,SSD
87959.60035199998,Asus,Notebook,17.3,4,Windows 10,2.8,0,0,0,Other,Nvidia GeForce,HDD
205527.0672,Dell,Gaming,15.6,16,Windows 10,2.72,1,1,1,Intel Core i7,Nvidia GeForce,Hybrid
299033.4672,Other,Ultrabook,13.3,8,Windows 10,1.31,1,0,1,Intel Core i7,Intel HD,SSD
55729.814399999996,Acer,Notebook,15.6,4,Linux,2.1,0,0,0,Other,Intel HD,HDD
220912.61025599999,Dell,Notebook,15.6,16,Windows 10,2.3,0,0,1,Intel Core i7,AMD,SSD
336436.0272,Other,2 in 1 Convertible,15.0,16,Windows 10,1.71,1,0,1,Intel Core i7,AMD,SSD
190753.05599999998,Toshiba,Notebook,14.0,4,Windows 10,1.75,0,1,0,Intel Core i5,Intel HD,SSD
205527.0672,Dell,Gaming,15.6,8,Windows 10,2.62,0,0,1,Intel Core i7,Nvidia GeForce,HDD
232643.92319999996,HP,Ultrabook,12.5,4,Windows 10,1.26,0,0,0,Intel Core i5,Intel HD,SSD
156903.73919999998,Asus,2 in 1 Convertible,15.6,12,Windows 10,2.3,1,0,1,Intel Core i7,Nvidia GeForce,HDD
443220.336,Lenovo,Notebook,15.6,16,Windows 7,2.5,0,0,1,Intel Core i7,Nvidia Quadro,SSD
118940.1408,Acer,Notebook,14.0,4,Windows 10,1.8,0,1,1,Intel Core i3,Intel HD,SSD
542150.1072,Other,Gaming,14.0,16,Windows 10,1.95,0,0,1,Intel Core i7,Nvidia GeForce,SSD
108822.74832,Asus,Notebook,15.6,8,Windows 10,2.0,0,0,0,Other,Intel HD,SSD
671151.53664,Dell,Gaming,17.3,32,Windows 10,4.42,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
439480.07999999996,Asus,Gaming,17.3,16,Windows 10,4.3,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
329890.5792,Toshiba,Ultrabook,14.0,16,Windows 10,1.47,0,1,1,Intel Core i7,Nvidia GeForce,SSD
61527.21119999999,Lenovo,Notebook,15.6,8,No OS,2.2,0,0,0,Other,Intel HD,HDD
429942.4272,Lenovo,Ultrabook,14.0,16,Windows 10,1.7,0,0,1,Intel Core i7,Intel HD,SSD
353641.20479999995,MSI,Gaming,14.0,16,Windows 10,1.6,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
203656.9392,MSI,Gaming,15.6,8,Windows 10,2.2,0,0,1,Intel Core i5,Nvidia GeForce,Hybrid
186825.7872,Lenovo,Gaming,15.6,4,Windows 10,2.4,0,1,1,Intel Core i7,Nvidia GeForce,HDD
429942.4272,Acer,Gaming,17.3,16,Windows 10,4.2,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
184207.608,Dell,Gaming,15.6,8,Windows 10,2.62,0,0,1,Intel Core i5,Nvidia GeForce,SSD
250410.13919999998,Asus,Gaming,15.6,8,Windows 10,2.24,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
37944.89712,Other,Notebook,14.0,4,Windows 10,1.22,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
368415.216,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1,1,1,Intel Core i7,Intel HD,SSD
179345.27519999997,Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2.08,1,0,1,Intel Core i5,AMD,SSD
217869.91199999998,Apple,Ultrabook,12.0,8,Other,0.92,0,1,0,Other,Intel HD,Flash Storage
435739.82399999996,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.42,1,1,0,Intel Core i5,Intel HD,SSD
55916.82719999999,Asus,Notebook,14.0,4,Windows 10,1.63,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
151480.368,Dell,Notebook,15.6,8,Windows 10,1.95,0,0,0,Intel Core i5,Intel HD,SSD
252280.2672,Lenovo,2 in 1 Convertible,13.9,8,Windows 10,1.38,1,1,1,Intel Core i7,Intel HD,SSD
138202.45919999998,Dell,Notebook,15.6,8,Windows 10,2.0,0,0,1,Intel Core i3,AMD,SSD
386162.73072,HP,Workstation,15.6,8,Windows 10,3.14,0,0,1,Intel Core i7,Nvidia Quadro,SSD
205527.0672,Asus,Notebook,15.6,8,Windows 10,2.37,0,0,1,Intel Core i5,Intel HD,SSD
280332.1872,Dell,Ultrabook,13.3,8,Windows 10,1.29,0,0,1,Intel Core i5,Intel HD,SSD
327085.3872,Dell,Notebook,15.6,8,Windows 10,2.06,1,0,1,Intel Core i5,Nvidia GeForce,SSD
139137.5232,Dell,Netbook,11.6,4,Windows 10,1.63,0,0,0,Other,Intel HD,SSD
259760.7792,HP,Netbook,12.5,8,Windows 10,1.26,0,0,0,Intel Core i5,Intel HD,SSD
145869.984,Toshiba,Notebook,15.6,4,Windows 10,2.1,0,0,0,Intel Core i5,Intel HD,HDD
117631.05119999997,HP,Notebook,15.6,8,Windows 10,2.04,0,0,0,AMD,AMD,HDD
313994.4912,Dell,Gaming,15.6,16,Windows 10,2.62,0,0,1,Intel Core i7,Nvidia GeForce,SSD
113890.7952,Lenovo,Notebook,15.6,4,Windows 10,2.4,0,0,1,Intel Core i5,Nvidia GeForce,HDD
327085.3872,HP,Gaming,17.3,12,Windows 10,3.74,0,1,1,Intel Core i7,AMD,HDD
451635.91199999995,MSI,Gaming,17.3,16,Windows 10,2.9,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
280332.1872,Other,Ultrabook,13.3,8,Windows 10,0.81,0,0,1,Intel Core i5,Intel HD,SSD
179719.3008,Dell,Notebook,15.6,8,Windows 10,1.98,0,0,1,Intel Core i7,Nvidia GeForce,HDD
147704.579568,Dell,Notebook,15.6,8,Windows 10,2.18,0,0,1,Intel Core i5,AMD,SSD
347656.7952,Lenovo,Ultrabook,14.0,8,Windows 10,1.32,0,0,1,Intel Core i7,Intel HD,SSD
336436.0272,Other,Ultrabook,12.5,16,Windows 10,1.29,1,1,1,Intel Core i7,Intel HD,SSD
71999.928,HP,Netbook,11.6,4,Other,1.23,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
468470.804256,Dell,Gaming,17.3,16,Windows 10,4.36,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
141194.664,Dell,Notebook,14.0,4,Windows 10,1.76,0,0,0,Intel Core i5,Intel HD,HDD
91617.57071999999,Lenovo,Notebook,15.6,4,Windows 10,2.1,0,0,0,Intel Core i3,Intel HD,HDD
203843.952,Toshiba,Ultrabook,14.0,4,Windows 10,1.25,0,0,0,Intel Core i5,Intel HD,SSD
467344.9872,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,0,1,1,Intel Core i7,Intel HD,SSD
224228.3472,MSI,Gaming,15.6,8,Windows 10,2.4,0,0,1,Intel Core i5,Nvidia GeForce,SSD
350649.0,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,0,1,1,Intel Core i5,Intel HD,Flash Storage
93319.3872,Toshiba,Notebook,14.0,4,Windows 10,1.75,0,0,0,Other,Intel HD,SSD
253963.38239999994,Asus,2 in 1 Convertible,13.3,8,Windows 10,1.1,1,0,1,Intel Core i5,Intel HD,SSD
109402.488,Dell,Notebook,14.0,4,Windows 10,1.76,0,0,0,Intel Core i3,Intel HD,HDD
66389.544,Acer,Netbook,11.6,4,Other,1.35,0,1,0,Intel Celeron Dual,Intel HD,Flash Storage
115760.92319999999,Acer,Notebook,14.0,8,Windows 10,1.5,0,1,1,Intel Core i3,Intel HD,SSD
1028383.3871999999,Other,Gaming,17.3,32,Windows 10,3.49,1,0,1,Intel Core i7,Nvidia GeForce,SSD
392539.8672,Lenovo,Ultrabook,14.0,16,Windows 10,1.1,0,1,1,Intel Core i7,Intel HD,SSD
97059.64319999999,Asus,Notebook,15.6,4,Linux,2.1,0,0,1,Intel Core i5,Nvidia GeForce,HDD
221797.1808,Lenovo,Notebook,14.0,8,Windows 10,1.7,0,0,1,Intel Core i5,Intel HD,SSD
308571.12,Lenovo,Notebook,14.0,8,Windows 10,1.32,0,1,1,Intel Core i5,Intel HD,SSD
518891.3252639999,Dell,Gaming,15.6,16,Windows 10,3.21,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
452383.9632,Asus,Gaming,17.3,16,Windows 10,2.9,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
125111.56319999999,Toshiba,Notebook,15.6,4,Windows 10,2.0,0,0,0,Intel Core i3,Intel HD,HDD
60779.159999999996,Lenovo,Notebook,14.0,4,Other,1.5,0,0,0,Other,Intel HD,Flash Storage
110337.552,Asus,Notebook,15.6,8,Windows 10,2.3,0,0,1,Intel Core i5,Intel HD,HDD
336436.0272,Asus,Gaming,17.3,16,Windows 10,2.73,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
574669.7629919999,Dell,Gaming,17.3,32,Windows 10,4.42,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
170181.648,HP,Notebook,17.3,8,Windows 10,2.63,0,0,0,Intel Core i5,Nvidia GeForce,HDD
133525.269072,Dell,Notebook,15.6,8,Windows 10,2.18,0,0,0,Intel Core i5,Intel HD,SSD
349713.936,HP,Ultrabook,14.0,8,Windows 7,1.54,0,0,1,Intel Core i7,Intel HD,SSD
138202.45919999998,Dell,Notebook,15.6,4,Windows 10,2.18,0,0,1,Intel Core i7,AMD,SSD
115012.87199999999,HP,2 in 1 Convertible,11.6,4,Other,1.4,1,0,0,Intel Celeron Dual,Intel HD,Flash Storage
191875.1328,Asus,Ultrabook,13.3,8,Windows 10,1.45,0,1,1,Intel Core i5,Nvidia GeForce,SSD
425828.1456,HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,1,0,1,Intel Core i5,Intel HD,SSD
274534.79039999994,HP,Ultrabook,14.0,8,Windows 10,1.54,0,0,1,Intel Core i7,Intel HD,SSD
55916.82719999999,HP,Notebook,15.6,4,No OS,1.86,0,0,0,Intel Celeron Dual,Intel HD,SSD
355137.3072,Asus,Gaming,15.6,16,Windows 10,2.1,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
161766.072,Dell,Notebook,17.3,8,Linux,2.83,0,0,1,Intel Core i7,AMD,HDD
355885.35839999997,Lenovo,Ultrabook,14.0,8,Windows 10,1.96,0,1,1,Intel Core i7,Nvidia GeForce,SSD
147179.0736,Asus,Notebook,15.6,8,Windows 10,2.3,0,1,1,Intel Core i7,Nvidia GeForce,SSD
176727.096,Dell,Notebook,15.6,8,Windows 10,1.9,0,0,1,Intel Core i5,Intel HD,SSD
83968.7472,Asus,Notebook,15.6,4,Windows 10,2.0,0,0,0,Other,Intel HD,HDD
478565.75519999996,HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,1,0,1,Intel Core i7,Intel HD,SSD
121371.3072,Dell,Notebook,13.3,8,Windows 10,1.62,1,0,1,Intel Core i5,Intel HD,HDD
87709.00319999999,Lenovo,Notebook,15.6,4,No OS,2.2,0,0,1,Intel Core i3,Intel HD,HDD
159084.308448,Lenovo,Notebook,15.6,8,Windows 10,2.3,0,1,1,Intel Core i5,Intel HD,HDD
252280.2672,HP,Notebook,15.6,8,Windows 10,1.84,0,0,1,Intel Core i5,AMD,SSD
240311.448,Toshiba,Notebook,13.3,4,Windows 10,1.05,0,0,1,Intel Core i5,Intel HD,SSD
190192.0176,Lenovo,Gaming,15.6,8,No OS,2.5,0,1,1,Intel Core i5,Nvidia GeForce,HDD
418908.67199999996,Dell,Ultrabook,13.3,16,Windows 10,1.29,1,0,1,Intel Core i7,Other,SSD
170181.648,HP,Notebook,15.6,4,Windows 10,2.07,0,0,1,Intel Core i5,Intel HD,HDD
204779.01599999997,Toshiba,Ultrabook,13.3,8,Windows 10,1.2,0,0,0,Intel Core i5,Intel HD,SSD
364674.95999999996,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1,1,1,Intel Core i7,Intel HD,SSD
168685.54559999998,Acer,Notebook,14.0,8,Windows 10,1.56,0,1,1,Intel Core i5,Intel HD,SSD
332508.7584,Dell,Workstation,15.6,8,Windows 10,2.23,0,0,1,Intel Core i7,Nvidia Quadro,HDD
197298.504,Lenovo,Notebook,15.6,4,Windows 10,2.38,0,0,0,Intel Core i5,Intel HD,HDD
89579.13119999999,Lenovo,Notebook,15.6,4,No OS,2.2,0,0,1,Intel Core i3,AMD,HDD
259573.7664,Toshiba,Notebook,15.6,8,Windows 10,2.0,0,1,1,Intel Core i7,Intel HD,SSD
137454.408,Lenovo,Notebook,13.3,4,Windows 10,1.44,0,1,1,Intel Core i3,Intel HD,SSD
345786.66719999997,Other,Ultrabook,15.0,16,Windows 10,1.23,0,0,1,Intel Core i7,Nvidia GeForce,SSD
316051.632,Dell,Ultrabook,12.5,8,Windows 10,1.6,0,0,1,Intel Core i7,Intel HD,SSD
74616.237072,Asus,Notebook,15.6,4,Linux,2.0,0,0,0,Other,Intel HD,HDD
174856.968,Other,Ultrabook,13.3,8,Windows 10,1.28,0,1,1,Intel Core i5,Nvidia GeForce,SSD
170649.18,Dell,Notebook,15.6,4,Windows 10,2.18,0,0,1,Intel Core i5,Nvidia GeForce,Hybrid
156903.73919999998,HP,Notebook,15.6,4,Windows 10,2.04,0,0,1,Intel Core i5,Intel HD,SSD
317921.76,HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,1,0,1,Intel Core i5,Intel HD,SSD
128066.36543999997,HP,2 in 1 Convertible,15.6,4,Windows 10,2.3,1,0,0,Intel Core i5,Intel HD,HDD
65080.454399999995,Asus,Notebook,14.1,4,Windows 10,1.65,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
125111.56319999999,Lenovo,Notebook,15.6,8,Windows 10,2.2,0,1,1,Intel Core i7,Nvidia GeForce,HDD
69007.7232,Dell,Notebook,15.6,4,Windows 10,2.2,0,0,0,Other,Intel HD,HDD
336436.0272,HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,1,0,1,Intel Core i5,Intel HD,SSD
85221.73296,Dell,Notebook,15.6,4,Linux,2.18,0,0,0,Intel Core i3,AMD,HDD
256188.83471999998,Asus,Gaming,17.3,12,Windows 10,2.2,0,0,1,Intel Core i5,Nvidia GeForce,Hybrid
55542.8016,Acer,Netbook,11.6,4,Other,1.25,0,1,0,Intel Celeron Dual,Intel HD,Flash Storage
70877.85119999999,Lenovo,Notebook,17.3,4,Windows 10,2.8,0,0,0,AMD,AMD,HDD
236571.19199999998,HP,Notebook,14.0,4,Windows 10,1.95,0,0,1,Intel Core i5,Intel HD,SSD
261630.9072,HP,2 in 1 Convertible,13.3,16,Windows 10,1.42,1,0,1,Intel Core i7,Intel HD,SSD
317734.7472,Other,Ultrabook,15.0,8,Windows 10,1.17,0,0,1,Intel Core i7,Intel HD,SSD
336436.0272,Lenovo,Ultrabook,14.0,8,Windows 10,1.32,0,1,1,Intel Core i5,Intel HD,SSD
495396.90719999996,MSI,Gaming,17.3,16,Windows 10,2.43,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
275843.88,Toshiba,Notebook,13.3,8,Windows 10,1.05,0,0,1,Intel Core i5,Intel HD,SSD
173734.8912,Dell,Gaming,15.6,8,Linux,2.62,0,0,1,Intel Core i7,Nvidia GeForce,HDD
168311.52,HP,Notebook,15.6,8,Windows 10,2.04,0,0,1,Intel Core i7,Nvidia GeForce,HDD
114825.85919999999,Dell,Notebook,15.6,4,Windows 10,2.18,0,0,0,Intel Core i3,AMD,HDD
174856.968,Dell,Notebook,15.6,8,Windows 10,1.9,0,0,1,Intel Core i5,Intel HD,HDD
376475.46767999994,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1,0,1,Intel Core i7,Intel HD,SSD
239189.37119999997,Asus,Gaming,17.3,32,Windows 10,3.58,0,1,1,Intel Core i7,Nvidia GeForce,SSD
308384.10719999997,Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,1,0,1,Intel Core i7,Intel HD,SSD
383189.22719999996,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,0,1,1,Intel Core i7,Intel HD,Flash Storage
367104.25627199997,Lenovo,Notebook,15.6,8,Windows 10,1.95,0,1,1,Intel Core i5,Intel HD,SSD
392539.8672,Other,Ultrabook,15.6,16,Windows 10,1.08,1,1,1,Intel Core i7,Intel HD,SSD
277339.9824,HP,Netbook,12.5,8,Windows 10,1.26,0,0,1,Intel Core i7,Intel HD,SSD
67137.5952,Acer,Notebook,15.6,4,Other,2.2,0,1,1,Intel Celeron Dual,Intel HD,Flash Storage
147553.0992,Lenovo,Notebook,15.6,8,Windows 10,2.6,0,1,1,Intel Core i5,Nvidia GeForce,Hybrid
355137.3072,Other,Ultrabook,14.0,8,Windows 10,0.98,1,1,1,Intel Core i7,Intel HD,SSD
225350.424,Dell,Notebook,14.0,8,Windows 10,1.6,0,0,1,Intel Core i5,Intel HD,SSD
579739.6799999999,HP,Ultrabook,12.5,8,Windows 10,1.09,1,0,1,Other,Intel HD,SSD
147553.0992,Lenovo,Notebook,15.6,6,Windows 10,2.2,0,0,1,Intel Core i7,Nvidia GeForce,SSD
190564.17307199995,HP,Notebook,15.6,8,Windows 10,2.04,0,0,1,Intel Core i7,Nvidia GeForce,SSD
93319.3872,Acer,Notebook,15.6,4,Windows 10,2.4,0,0,1,Intel Core i3,Intel HD,HDD
164758.2768,Lenovo,Notebook,13.3,4,Windows 10,1.44,0,0,1,Intel Core i5,Intel HD,SSD
179532.288,HP,Notebook,13.3,8,Windows 10,1.49,0,0,1,Intel Core i5,Intel HD,SSD
299033.4672,MSI,Gaming,17.3,16,Windows 10,2.7,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
252280.2672,Dell,Gaming,15.6,16,Windows 10,2.6,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
209437.504848,MSI,Gaming,15.6,8,Windows 10,2.2,0,0,1,Intel Core i5,Nvidia GeForce,Hybrid
128101.897872,Dell,Notebook,15.6,4,Windows 10,2.18,0,0,0,Intel Core i5,AMD,HDD
242553.73147199996,HP,Ultrabook,15.6,8,Windows 10,1.84,0,0,1,Intel Core i7,AMD,SSD
214877.7072,HP,Ultrabook,13.3,8,Windows 10,1.39,1,0,1,Intel Core i7,Intel HD,SSD
369350.27999999997,Toshiba,Notebook,15.6,16,Windows 10,2.4,0,1,1,Intel Core i7,Nvidia GeForce,SSD
341298.36,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1,1,1,Intel Core i5,Intel HD,SSD
136500.64272,Dell,Notebook,15.6,4,Windows 10,1.95,0,0,0,Intel Core i5,Intel HD,HDD
308571.12,Lenovo,Ultrabook,12.5,8,Windows 10,1.36,0,1,1,Intel Core i7,Intel HD,SSD
217869.91199999998,HP,Notebook,15.6,8,Windows 10,2.31,0,0,1,Intel Core i5,Intel HD,SSD
132416.283168,Dell,Notebook,15.6,4,Windows 10,2.18,0,0,0,Intel Core i5,Intel HD,HDD
214877.7072,HP,Notebook,14.0,4,Windows 10,1.95,0,0,0,Intel Core i5,Intel HD,HDD
57786.9552,Lenovo,Notebook,15.6,4,Windows 10,2.2,0,0,0,Other,Intel HD,HDD
295293.21119999996,HP,Ultrabook,12.5,4,Windows 10,1.26,0,0,1,Intel Core i5,Intel HD,HDD
54027.99792,HP,Notebook,15.6,4,No OS,1.86,0,0,0,Intel Celeron Dual,Intel HD,HDD
336436.0272,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1,1,1,Intel Core i7,Other,SSD
206649.144,Toshiba,Notebook,14.0,4,Windows 10,1.47,0,1,1,Intel Core i5,Intel HD,SSD
312124.36319999996,HP,Netbook,12.5,8,Windows 10,1.26,0,0,1,Intel Core i5,Intel HD,SSD
104465.35007999999,Dell,Notebook,15.6,4,Windows 10,2.18,0,0,0,Intel Core i3,Intel HD,HDD
224228.3472,MSI,Gaming,15.6,8,Windows 10,2.2,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
306513.9792,Dell,Ultrabook,14.0,8,Windows 10,1.36,0,0,1,Intel Core i5,Intel HD,SSD
515781.3023999999,Dell,Gaming,17.3,16,Windows 10,4.36,0,0,0,Intel Core i7,Nvidia GeForce,Hybrid
261630.9072,HP,Gaming,17.3,8,Windows 10,2.75,0,1,1,Intel Core i5,Nvidia GeForce,Hybrid
99116.784,Asus,Notebook,17.3,4,Windows 10,2.8,0,0,0,Other,Nvidia GeForce,HDD
115760.92319999999,Acer,Notebook,15.6,4,Windows 10,2.23,0,0,0,Intel Core i5,Intel HD,HDD
209267.32319999998,Toshiba,Notebook,15.6,8,Windows 10,2.2,0,0,0,Intel Core i5,Intel HD,SSD
242929.6272,Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1.1,1,1,1,Other,Intel HD,SSD
186825.7872,Lenovo,Gaming,15.6,16,Windows 10,2.5,0,1,1,AMD,AMD,Hybrid
275320.24416,Dell,Ultrabook,12.5,8,Windows 10,1.36,1,0,1,Intel Core i5,Intel HD,SSD
128103.768,Lenovo,Notebook,15.6,8,No OS,2.2,0,0,1,Intel Core i7,Nvidia GeForce,HDD
123241.43519999998,Dell,Notebook,17.3,4,Windows 10,2.36,0,0,0,Intel Core i3,AMD,HDD
65267.4672,Acer,Notebook,14.0,4,Other,1.68,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
420591.78719999996,HP,Workstation,15.6,8,Windows 10,2.0,0,1,1,Intel Core i7,Nvidia Quadro,SSD
331947.72,Dell,Ultrabook,14.0,8,Windows 10,1.36,0,0,1,Intel Core i7,Intel HD,SSD
273038.68799999997,Toshiba,Notebook,13.3,8,Windows 7,1.2,0,0,1,Intel Core i5,Intel HD,SSD
216747.83519999997,Asus,2 in 1 Convertible,12.5,8,Other,1.2,0,0,1,Other,Intel HD,Flash Storage
278460.189072,Lenovo,Ultrabook,14.0,8,Windows 10,1.7,0,1,1,Intel Core i7,Intel HD,SSD
589838.3711999999,Dell,Gaming,17.3,16,Windows 10,4.36,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
355137.3072,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1,0,1,Intel Core i5,Intel HD,SSD
144934.91999999998,HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,1,0,0,Other,Intel HD,SSD
237132.23039999997,Dell,Ultrabook,13.3,8,Windows 10,1.3,0,0,1,Intel Core i7,Intel HD,SSD
72747.97919999999,Acer,2 in 1 Convertible,11.6,4,Other,1.25,1,1,0,Intel Celeron Dual,Intel HD,Flash Storage
287064.648,Toshiba,Notebook,13.3,8,Windows 10,1.2,0,0,1,Intel Core i5,Intel HD,SSD
329142.528,Lenovo,Ultrabook,12.5,8,Windows 10,1.36,0,1,1,Intel Core i5,Intel HD,SSD
188695.9152,Acer,Notebook,15.6,12,Windows 10,2.4,0,0,1,Intel Core i5,Nvidia GeForce,Hybrid
334752.91199999995,Toshiba,Ultrabook,12.5,8,Windows 10,1.1,1,0,1,Intel Core i7,Intel HD,SSD
158306.33519999997,HP,Notebook,15.6,8,Windows 10,2.04,0,0,0,Intel Core i5,Nvidia GeForce,HDD
